ID,MHPD_0,MHPD_15,MHPD_20,MHPD_25,MHPD_30,MT_0,MT_15,MT_20,MT_25,MT_30
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.0,0.13011457733056042,0.24434582556637063,0.4070483056678502,0.6001336028342703,0.0,0.1272,0.235,0.3915,0.5704
29,0.0,0.09053035855209357,0.19909725509748777,0.36544859489014514,0.5712463726265545,0.0,0.08845,0.1989,0.3486,0.53655
30,0.0,0.1451059756120756,0.2647714706999057,0.4328613795050755,0.6287727142046908,0.0,0.1427,0.25565,0.41425,0.6005
31,0.0,0.10166304805770199,0.21299696203480167,0.38135509970214243,0.5875576695407807,0.0,0.10285,0.21215,0.3702,0.56135
32,0.0,0.1270599623501033,0.24620131804088408,0.41799076629339504,0.6201662925313944,0.0,0.12855,0.24355,0.40375,0.59335
33,0.0,0.09592260280652543,0.1913117741682837,0.33646902744825635,0.5221908111774227,0.0,0.09795,0.18925,0.32405,0.4967
34,0.0,0.10917829691040892,0.21383423682559555,0.36936475757559717,0.5621604289678388,0.0,0.10965,0.21355,0.3597,0.53705
35,0.0,0.16455218779455072,0.2778503332202743,0.43191208831121086,0.6122424241498015,0.0,0.16615,0.2749,0.4199,0.5924
36,0.0,0.11220166152058086,0.2182391626679061,0.3751012938983833,0.5683082401821595,0.0,0.109,0.21135,0.3554,0.53705
37,0.0,0.0841448105632745,0.1783838833192437,0.3241110762579251,0.5120200909359061,0.0,0.0783,0.17355,0.3114,0.48425
38,0.0,0.1240329666743919,0.2263166056045277,0.37429069015404604,0.5570813851189111,0.0,0.1232,0.2213,0.3565,0.53275
39,0.0,0.12361356184959871,0.22917267674466735,0.38150623797284156,0.567888764795874,0.0,0.11825,0.2207,0.36535,0.5434
40,0.0,0.10729582785773029,0.20029903198849186,0.33878285252495133,0.5155128114478178,0.0,0.10775,0.1951,0.32345,0.48895
41,0.0,0.09428014842526145,0.17863800561543597,0.30707569323522976,0.4761750451192047,0.0,0.0933,0.17285,0.2947,0.4537
42,0.0,0.07618453982823759,0.16209244183846871,0.2969293833665375,0.4749855230889677,0.0,0.07475,0.15805,0.28245,0.4516
43,0.0,0.07051816489547968,0.15232383817407524,0.28363700223101573,0.4609719455781357,0.0,0.0738,0.15275,0.279,0.44425
44,0.0,0.10945722987675155,0.20170581479155325,0.33851069939788625,0.5134542535794937,0.0,0.109,0.1981,0.3266,0.49205
45,0.0,0.06556714659119522,0.14365315003416912,0.2696717006911241,0.4414126319909074,0.0,0.06365,0.1363,0.25535,0.41585
46,0.0,0.0932141443522333,0.17683487925538466,0.3033294992017217,0.46901365884374036,0.0,0.0913,0.1731,0.2925,0.4482
47,0.0,0.057012576053946495,0.13186205137442997,0.25558872292179735,0.42699479727078027,0.0,0.05555,0.1246,0.23965,0.40005
48,0.0,0.08144774972738922,0.15352666092115153,0.263935908504052,0.41337362801627175,0.0,0.0809,0.15245,0.25695,0.39685
49,0.0,0.08256377045033025,0.15923619409822642,0.27690972425940374,0.434284947192213,0.0,0.08175,0.15575,0.2671,0.4161
50,0.0,0.07252448852106941,0.1373473862353577,0.23788519009842313,0.37647035713032184,0.0,0.075,0.1361,0.23015,0.35955
51,0.0,0.09422311847359888,0.18179252889128084,0.3143133929475307,0.48605083514510417,0.0,0.0907,0.17425,0.29945,0.46055
52,0.0,0.10140014516889284,0.18454703957438356,0.3088302082152884,0.4716967666814257,0.0,0.0999,0.17895,0.29555,0.4502
53,0.0,0.05239211040881886,0.11056433209011296,0.205932501498041,0.34264829510689276,0.0,0.0533,0.11005,0.19825,0.3311
54,0.0,0.07937700781395252,0.16279956901264936,0.2940170610157875,0.4688857868574241,0.0,0.07755,0.1572,0.2833,0.44635
55,0.0,0.08146048844823528,0.158175598375493,0.27788278220178186,0.4399868791337288,0.0,0.08025,0.15645,0.27045,0.4216
56,0.0,0.10046941831835166,0.17695332573543643,0.2904328579133435,0.4411815928913233,0.0,0.0989,0.17265,0.2824,0.4239
57,0.0,0.06040598167128308,0.1315507355583888,0.24702310932860816,0.40707885243725084,0.0,0.06135,0.1269,0.2353,0.3821
58,0.0,0.06715013192797858,0.13371902009727188,0.23926208015275707,0.3860059050560103,0.0,0.0673,0.12965,0.22685,0.363
59,0.0,0.07722934434347695,0.1499028355497023,0.262755028549698,0.41629992582553255,0.0,0.07465,0.14705,0.2535,0.3921
60,0.0,0.1290318070471077,0.21641925187786137,0.3395549531869666,0.49502212242271726,0.0,0.12765,0.2115,0.3294,0.4707
61,0.0,0.06951427970046653,0.1513233450017497,0.281892583023459,0.4574183077866977,0.0,0.0662,0.1429,0.26035,0.4262
62,0.0,0.1070964284102165,0.17828567261642103,0.28080858613816073,0.41647769040495153,0.0,0.10615,0.17555,0.2735,0.4034
63,0.0,0.06717218358694277,0.13286231922765424,0.2361926944384286,0.3792798364497004,0.0,0.066,0.13045,0.23005,0.362
64,0.0,0.05652009057254137,0.12466794675789472,0.23560406298033099,0.3902956246572593,0.0,0.05465,0.1207,0.22895,0.3716
65,0.0,0.07675349113614172,0.1491566772324011,0.26297771581729346,0.4188832640631883,0.0,0.07445,0.145,0.2543,0.3999
66,0.0,0.09209341136369253,0.1663778856155812,0.2781399062071953,0.4278790256787446,0.0,0.08895,0.16115,0.26725,0.41005
67,0.0,0.09007026564996956,0.1583439972067766,0.2599298279132781,0.39685771304434037,0.0,0.0914,0.1564,0.24865,0.37745
68,0.0,0.0537628514737436,0.11726971011546827,0.22235637520421647,0.37235536180975626,0.0,0.05335,0.1132,0.2111,0.3542
69,0.0,0.046377721235668745,0.10628873099876246,0.2065272057922809,0.3506067738059845,0.0,0.04285,0.10065,0.2006,0.32995
70,0.0,0.05310743157453035,0.11736244468485013,0.2225561010770002,0.3709938603429074,0.0,0.0534,0.11635,0.21765,0.35535
71,0.0,0.04284314493593033,0.09585656796584985,0.18512226828945932,0.3158638824353043,0.0,0.0407,0.09535,0.18055,0.30225
72,0.0,0.06721695642219094,0.13444249073039172,0.2412142706406798,0.3896727105974369,0.0,0.0638,0.1272,0.22615,0.36895
73,0.0,0.04692822444256317,0.10415644793026146,0.19907596647721915,0.335692865900609,0.0,0.04425,0.09905,0.1902,0.32035
74,0.0,0.04665178438322137,0.10488773703243182,0.20288493788896755,0.3453517767927967,0.0,0.04785,0.1049,0.19915,0.33285
75,0.0,0.051658205193783835,0.11459136536482029,0.2199513014659168,0.37109438431115216,0.0,0.0487,0.10985,0.21075,0.355
76,0.0,0.08620334399115481,0.16304362317392296,0.2807244377700384,0.43828742599722914,0.0,0.0846,0.159,0.26835,0.41755
77,0.0,0.04194535787306708,0.09772280341825257,0.192614725172089,0.3313809275063142,0.0,0.0406,0.09675,0.1832,0.31505
78,0.0,0.06093950652901525,0.11825987974303387,0.2095382104265201,0.33884678318977324,0.0,0.06075,0.11415,0.20035,0.3174
79,0.0,0.05235562719543685,0.11704279378692539,0.22401442295907736,0.3757183978035703,0.0,0.05255,0.11515,0.21645,0.3555
80,0.0,0.049324208605216135,0.10963799449543121,0.20982358762788245,0.35355913235529557,0.0,0.04955,0.10985,0.20355,0.3363
81,0.0,0.08722420397750563,0.14969104402388578,0.2420899081426875,0.3680208361666927,0.0,0.08635,0.1487,0.23825,0.3558
82,0.0,0.04862740650561692,0.106348195981946,0.20256149083556707,0.3416230839550459,0.0,0.04855,0.10425,0.1944,0.33115
83,0.0,0.08489179253925072,0.15455625140550422,0.2607511998077199,0.4053042483743604,0.0,0.0833,0.15295,0.2551,0.3896
84,0.0,0.07807789507611917,0.1472081074907372,0.25526454283451716,0.4042848362376823,0.0,0.07695,0.14325,0.2475,0.3882
85,0.0,0.04163431709171361,0.09086069268459929,0.17402386102978218,0.29705569401195075,0.0,0.04325,0.08975,0.167,0.28225
86,0.0,0.08779531593839185,0.16364438245874668,0.27958995880152715,0.4350125715129429,0.0,0.0848,0.1559,0.2676,0.4116
87,0.0,0.076408655941272,0.1410796853261055,0.24051025056655562,0.3774254066125613,0.0,0.0755,0.13915,0.2323,0.3645
88,0.0,0.03624609028326553,0.08109335331289824,0.1579278647703054,0.2736318265222796,0.0,0.03715,0.0802,0.15235,0.2637
89,0.0,0.07263420653966035,0.1322897785154059,0.2244602036633646,0.3533647573582651,0.0,0.0723,0.12885,0.216,0.3325
90,0.0,0.04213018118686884,0.09353731293334455,0.17958093239309725,0.3054078371938237,0.0,0.0419,0.09385,0.17415,0.29415
91,0.0,0.07387202466935505,0.13213224813962465,0.2209113263435386,0.3441887029500652,0.0,0.07305,0.1311,0.2139,0.33035
92,0.0,0.053389886913274065,0.11759244854139794,0.22401661081635993,0.37530744453561926,0.0,0.05265,0.1157,0.21745,0.35405
93,0.0,0.041780099646523294,0.09636364932899188,0.18845964213699196,0.32257422921571877,0.0,0.04255,0.096,0.1813,0.30795
94,0.0,0.0373491967366838,0.08606280233695152,0.1691658568584984,0.29274303355091025,0.0,0.0366,0.0863,0.163,0.28265
95,0.0,0.03761968437877483,0.0885347320392309,0.17615597931322802,0.3061855490057658,0.0,0.03725,0.0885,0.17115,0.29505
96,0.0,0.06940524746855992,0.1257608556860984,0.2134240927190031,0.33757282650443343,0.0,0.0704,0.12545,0.2087,0.3227
97,0.0,0.05757240196955915,0.10830335469867647,0.1891086866693682,0.30584662362851733,0.0,0.0575,0.1055,0.18535,0.29675
98,0.0,0.037325701243211995,0.08605399936786684,0.16909936670592995,0.29234742686762405,0.0,0.03825,0.08445,0.1653,0.281
99,0.0,0.038475024703899297,0.08945712029265174,0.17673606112471585,0.3061834922631701,0.0,0.03925,0.08795,0.17055,0.28795
100,0.0,0.08381233147948963,0.14088054054247323,0.22469906142162077,0.339362276393371,0.0,0.0818,0.1377,0.21555,0.32645
101,0.0,0.04806022815545086,0.09348981568752945,0.16808680943817234,0.27849334453483066,0.0,0.04725,0.08915,0.16065,0.2626
102,0.0,0.08229176591923659,0.1476338803719469,0.24651125295580067,0.3815772279383104,0.0,0.08125,0.14285,0.2387,0.36105
103,0.0,0.05840332519549529,0.11226773668915135,0.1975014054022871,0.3185441146771689,0.0,0.058,0.1107,0.1935,0.30305
