0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0,0.00185,0.00445,0.00685,0.00895,0.0114,0.01465,0.0177,0.02105,0.02415,0.0269,0.0304,0.0346,0.03885,0.0429,0.0475,0.0518,0.0574,0.06425,0.07025,0.077,0.0847,0.09335,0.1018,0.1115,0.12165,0.1327,0.1466,0.15865,0.17325,0.18635,0.201,0.21575,0.23285,0.25235,0.2718,0.29205,0.3132,0.3362,0.3568,0.37735
0.0,0.0,0.0001,0.00015,0.0004,0.00055,0.0011,0.00145,0.00205,0.0026,0.0039,0.00535,0.0069,0.0086,0.011,0.01315,0.0156,0.01945,0.02395,0.02845,0.03355,0.03765,0.0443,0.05105,0.0579,0.0668,0.07655,0.0868,0.0968,0.1085,0.121,0.1346,0.15,0.16555,0.1834,0.19995,0.21895,0.2385,0.2606,0.2816,0.305
0.0,0.0,0.0,0.00015,0.00035,0.0006,0.00075,0.00125,0.00155,0.0018,0.0026,0.00315,0.0042,0.005,0.00675,0.00845,0.01055,0.0124,0.01405,0.01615,0.01865,0.0217,0.02645,0.03,0.0345,0.04,0.04515,0.0528,0.05985,0.0673,0.0746,0.08445,0.0945,0.10405,0.11535,0.1263,0.1394,0.1526,0.1666,0.18085,0.19565
0.0,0.0,0.0001,0.0003,0.0005,0.00095,0.0016,0.00195,0.00275,0.0035,0.00475,0.00655,0.00835,0.00985,0.01265,0.0158,0.0198,0.0242,0.0287,0.03385,0.03925,0.04565,0.0526,0.0622,0.0714,0.08325,0.094,0.1063,0.1192,0.13295,0.15,0.167,0.1849,0.2051,0.22505,0.24645,0.2683,0.29125,0.31455,0.34075,0.3661
0.0,0.0,0.0001,0.0003,0.00055,0.00095,0.00125,0.00175,0.0029,0.0039,0.0047,0.00575,0.0076,0.00955,0.01105,0.0131,0.0155,0.0189,0.02175,0.02535,0.02945,0.0344,0.03985,0.04535,0.05215,0.05905,0.0668,0.0755,0.08405,0.09595,0.1066,0.11905,0.13195,0.14395,0.1576,0.17295,0.18985,0.2058,0.22415,0.2441,0.26305
0.0,0.0,5e-05,0.0001,0.0002,0.0005,0.00105,0.00155,0.00205,0.0027,0.0036,0.0045,0.00585,0.0068,0.0081,0.0096,0.01115,0.01345,0.01525,0.0175,0.02095,0.0247,0.02905,0.03405,0.03895,0.0448,0.0511,0.058,0.06585,0.07355,0.083,0.094,0.10425,0.1151,0.12685,0.1381,0.15125,0.1654,0.17845,0.19465,0.21195
0.0,0.0,5e-05,0.0002,0.00035,0.00085,0.0015,0.0023,0.0026,0.00325,0.00445,0.00615,0.0079,0.00955,0.0119,0.01445,0.0176,0.02015,0.02325,0.0275,0.03125,0.0363,0.0427,0.04875,0.05575,0.064,0.07235,0.08175,0.0911,0.1017,0.11465,0.1284,0.14195,0.1559,0.17185,0.18755,0.20405,0.2208,0.2396,0.258,0.27745
0.0,0.0,5e-05,0.00015,0.00025,0.00045,0.00065,0.00085,0.00125,0.0016,0.00245,0.00315,0.00445,0.0058,0.00685,0.0088,0.0106,0.0131,0.01535,0.01795,0.0208,0.02405,0.0279,0.03215,0.0366,0.0417,0.0466,0.0527,0.0592,0.06675,0.07455,0.0827,0.0925,0.10315,0.1137,0.12475,0.13735,0.1503,0.1627,0.17875,0.1927
0.0,0.0,0.0,5e-05,0.00015,0.0006,0.00075,0.00105,0.0014,0.00205,0.00285,0.00415,0.0053,0.00635,0.0077,0.00895,0.0108,0.0128,0.0154,0.0181,0.0219,0.0251,0.0296,0.0346,0.0392,0.04515,0.05155,0.0592,0.06675,0.07525,0.0847,0.09425,0.1047,0.116,0.1277,0.1413,0.15405,0.1692,0.1832,0.19755,0.21365
0.0,0.0,0.0001,0.0001,0.00015,0.0004,0.00055,0.0007,0.00105,0.0013,0.00195,0.00275,0.00385,0.0052,0.0064,0.0083,0.0106,0.01285,0.015,0.0171,0.0207,0.024,0.02825,0.03285,0.0382,0.0439,0.0504,0.0581,0.0651,0.07375,0.08345,0.0941,0.10575,0.11765,0.13105,0.1431,0.15815,0.1744,0.18995,0.20705,0.2248
0.0,0.0,0.0002,0.00055,0.001,0.0014,0.00215,0.0028,0.0038,0.00565,0.00785,0.0099,0.01215,0.01445,0.01775,0.0214,0.0248,0.0295,0.0344,0.03995,0.04605,0.0545,0.06295,0.0713,0.08135,0.0913,0.10315,0.11655,0.12955,0.14475,0.1606,0.1772,0.1966,0.2162,0.23805,0.26035,0.28315,0.3059,0.33115,0.35465,0.37935
0.0,0.0014,0.0028,0.00455,0.00665,0.0083,0.00995,0.01195,0.0148,0.01715,0.0196,0.0221,0.0245,0.0272,0.0304,0.0341,0.03785,0.04245,0.0467,0.0513,0.05595,0.06055,0.06625,0.07185,0.07945,0.0876,0.0942,0.10095,0.11045,0.1206,0.1299,0.141,0.1532,0.1654,0.17925,0.1928,0.2078,0.22145,0.2366,0.2518,0.26875
0.0,0.0003,0.0007,0.00115,0.0016,0.0019,0.0025,0.0034,0.0045,0.0055,0.007,0.00875,0.0106,0.01215,0.01455,0.01675,0.0199,0.02305,0.0272,0.03105,0.03635,0.04195,0.04795,0.05415,0.0613,0.06935,0.0777,0.08625,0.09745,0.10815,0.12015,0.13295,0.1479,0.16165,0.17665,0.194,0.2103,0.2282,0.24855,0.2691,0.29065
0.0,0.0,0.0,0.0002,0.0004,0.00055,0.00065,0.00105,0.0014,0.00225,0.00275,0.0033,0.0042,0.0056,0.00705,0.0091,0.01125,0.01345,0.01645,0.0195,0.0224,0.0255,0.02825,0.033,0.0388,0.04515,0.0505,0.05675,0.0632,0.07115,0.07875,0.0883,0.098,0.1083,0.1192,0.1319,0.1447,0.1582,0.1729,0.18995,0.20735
0.0,0.0,5e-05,0.00025,0.00035,0.00065,0.00085,0.00125,0.0017,0.00235,0.0034,0.0042,0.0055,0.00655,0.00845,0.01065,0.0132,0.01635,0.01955,0.02235,0.0266,0.0316,0.0364,0.0413,0.0474,0.0539,0.0609,0.0688,0.07775,0.0864,0.09705,0.1093,0.1206,0.13455,0.1481,0.1609,0.17615,0.19315,0.20905,0.22625,0.2442
0.0,0.0,5e-05,0.00015,0.00055,0.0008,0.00145,0.0021,0.0032,0.0042,0.00535,0.00635,0.00805,0.01,0.012,0.01465,0.01745,0.02025,0.0235,0.0278,0.03205,0.0373,0.04225,0.0485,0.0553,0.0633,0.07125,0.0805,0.09025,0.09965,0.1105,0.1232,0.13695,0.14955,0.1653,0.18095,0.19715,0.21365,0.2314,0.25025,0.26965
0.0,0.001,0.002,0.0035,0.00465,0.0057,0.00705,0.00895,0.0106,0.01215,0.0141,0.01595,0.01825,0.02025,0.0229,0.0253,0.02865,0.0319,0.0357,0.03975,0.04375,0.048,0.05365,0.0603,0.0663,0.0721,0.0786,0.0857,0.09345,0.1024,0.11235,0.12215,0.13205,0.14385,0.15565,0.16805,0.18175,0.1965,0.2118,0.22645,0.2428
0.0,0.0002,0.00035,0.00075,0.00125,0.00175,0.003,0.00385,0.0051,0.00645,0.00835,0.0108,0.01365,0.0168,0.01965,0.0229,0.02665,0.0307,0.0363,0.04175,0.048,0.05465,0.0634,0.0712,0.0806,0.0915,0.1034,0.11515,0.12835,0.14305,0.1581,0.1748,0.19465,0.21375,0.23325,0.25365,0.2745,0.29875,0.32225,0.345,0.36855
0.0,0.0,0.0,0.00015,0.00025,0.00035,0.0006,0.001,0.00135,0.00195,0.0027,0.00325,0.00365,0.0045,0.0055,0.0068,0.0082,0.00955,0.01155,0.01315,0.01505,0.0172,0.0201,0.0233,0.0264,0.0297,0.0341,0.0391,0.04395,0.04905,0.05335,0.0596,0.06605,0.07405,0.08255,0.09065,0.09955,0.1088,0.11835,0.1288,0.1406
0.0,0.0,0.00015,0.0003,0.0007,0.00095,0.0013,0.00225,0.0028,0.00405,0.00515,0.0071,0.00955,0.0111,0.0132,0.01615,0.01945,0.02295,0.02685,0.03275,0.03825,0.04395,0.0508,0.05705,0.0655,0.07465,0.0852,0.09525,0.10695,0.12025,0.13325,0.1474,0.1617,0.1775,0.19415,0.21225,0.23155,0.24965,0.26915,0.29225,0.3139
0.0,0.0,5e-05,0.00025,0.0004,0.00065,0.00125,0.00175,0.00215,0.0028,0.0036,0.0049,0.006,0.00775,0.00975,0.01205,0.0147,0.01705,0.02025,0.024,0.02905,0.03405,0.0386,0.04445,0.05105,0.05855,0.0665,0.07525,0.0845,0.0954,0.1057,0.11615,0.12815,0.1413,0.156,0.17165,0.18715,0.2049,0.2214,0.23855,0.2583
0.0,0.0,0.0,5e-05,0.00015,0.0006,0.00135,0.0021,0.0027,0.0035,0.00435,0.0058,0.0072,0.0089,0.0108,0.01335,0.0159,0.01945,0.02255,0.0257,0.0298,0.0342,0.03905,0.04495,0.0518,0.05815,0.06675,0.07415,0.08155,0.09115,0.10115,0.1117,0.12445,0.13865,0.15345,0.1681,0.1818,0.19685,0.21435,0.2318,0.2494
0.0,0.0,0.00025,0.0003,0.00045,0.00085,0.0013,0.0019,0.0028,0.0038,0.00455,0.00585,0.00745,0.00935,0.0112,0.0141,0.0168,0.02135,0.02485,0.02955,0.0342,0.03965,0.0453,0.05155,0.05995,0.06795,0.07775,0.0889,0.09975,0.1131,0.1273,0.14105,0.15745,0.17325,0.19165,0.21095,0.2304,0.24865,0.27055,0.2926,0.3144
0.0,0.0,5e-05,5e-05,0.0002,0.00045,0.0009,0.0013,0.00175,0.00245,0.0034,0.00405,0.00495,0.0064,0.0083,0.0101,0.0127,0.015,0.0186,0.0211,0.0245,0.0288,0.0339,0.0382,0.04445,0.0512,0.0582,0.06625,0.07485,0.0829,0.09285,0.1031,0.11265,0.1251,0.13845,0.15235,0.16725,0.1845,0.20055,0.21825,0.2368
0.0,0.0001,0.00055,0.00125,0.002,0.00225,0.0034,0.004,0.00485,0.00545,0.00605,0.0071,0.0083,0.0097,0.01155,0.0136,0.01625,0.01835,0.0218,0.02495,0.0289,0.03435,0.03945,0.0458,0.0525,0.0587,0.0657,0.0745,0.084,0.09395,0.10405,0.11545,0.1281,0.1412,0.15695,0.17335,0.1882,0.20515,0.2225,0.24095,0.25975
0.0,0.0,5e-05,0.00025,0.00075,0.00125,0.00185,0.0025,0.0033,0.00445,0.00585,0.00695,0.00855,0.0102,0.01235,0.01475,0.0175,0.0208,0.02535,0.03,0.03465,0.0415,0.04945,0.05715,0.06575,0.07545,0.08605,0.0966,0.1088,0.1218,0.13765,0.15355,0.1691,0.18745,0.2067,0.2259,0.24565,0.26825,0.2888,0.31335,0.3374
0.0,0.0,0.0002,0.00045,0.00075,0.0012,0.00185,0.00255,0.00355,0.0043,0.0055,0.00655,0.00865,0.0103,0.01305,0.01655,0.0205,0.0246,0.02895,0.0343,0.04035,0.047,0.0558,0.06365,0.072,0.0825,0.0943,0.1062,0.1185,0.1308,0.1466,0.16245,0.1804,0.19805,0.2158,0.23835,0.26045,0.2845,0.3057,0.328,0.3528
0.0,0.0,5e-05,0.0002,0.0004,0.00105,0.0012,0.00175,0.00225,0.00285,0.00365,0.00485,0.00625,0.0079,0.00995,0.0119,0.0149,0.0183,0.0213,0.02505,0.0289,0.0329,0.03855,0.0438,0.0507,0.05885,0.06685,0.0767,0.0868,0.0981,0.10835,0.1194,0.1314,0.14565,0.15965,0.17495,0.1904,0.208,0.226,0.2449,0.26525
0.0,0.0,0.0,5e-05,0.00015,0.00025,0.00065,0.00105,0.00175,0.0024,0.0029,0.004,0.00525,0.00615,0.0076,0.0091,0.01055,0.01215,0.0145,0.0171,0.02005,0.02335,0.0265,0.03,0.0345,0.0406,0.046,0.05225,0.05925,0.0667,0.07415,0.083,0.09185,0.10185,0.11165,0.122,0.133,0.14615,0.1599,0.1739,0.1873
0.0,5e-05,0.00025,0.00055,0.00105,0.00155,0.0022,0.00295,0.00335,0.00435,0.0057,0.0065,0.0077,0.00905,0.01075,0.0128,0.0155,0.0186,0.0217,0.0252,0.02845,0.0328,0.03825,0.04375,0.0486,0.0547,0.06195,0.06955,0.07765,0.0872,0.0985,0.10865,0.12055,0.13245,0.14465,0.1574,0.17105,0.1862,0.2012,0.21845,0.2369
0.0,0.0,5e-05,0.0002,0.00035,0.00045,0.00075,0.00125,0.00185,0.00225,0.0035,0.00435,0.0053,0.00715,0.0088,0.01085,0.0129,0.01585,0.01915,0.02185,0.0266,0.0316,0.0368,0.0413,0.04695,0.05425,0.0611,0.0683,0.0775,0.08635,0.09555,0.1074,0.1189,0.13175,0.14485,0.15855,0.1747,0.19085,0.20805,0.22495,0.24385
0.0,0.0,5e-05,0.0002,0.00055,0.00115,0.0019,0.00255,0.0033,0.0041,0.0053,0.00615,0.00775,0.00925,0.01065,0.01385,0.016,0.0187,0.0225,0.0266,0.032,0.03635,0.0423,0.04745,0.0547,0.06275,0.0702,0.0786,0.0882,0.09865,0.10945,0.122,0.13515,0.1489,0.1654,0.1819,0.19745,0.21455,0.23255,0.2508,0.2716
0.0,0.0,0.0,0.0002,0.00025,0.00045,0.0006,0.001,0.00135,0.00185,0.0027,0.0034,0.0043,0.00515,0.00665,0.0081,0.0098,0.01135,0.0138,0.0163,0.01905,0.0216,0.0248,0.02875,0.03315,0.0388,0.04395,0.05055,0.0571,0.06425,0.07255,0.0811,0.09035,0.0997,0.10945,0.12065,0.1338,0.14625,0.1594,0.1727,0.1874
0.0,0.0,5e-05,0.00035,0.0005,0.00075,0.00115,0.0015,0.00175,0.0025,0.00345,0.00425,0.0053,0.0067,0.00825,0.00955,0.01135,0.0132,0.01565,0.01815,0.02095,0.02395,0.0276,0.03155,0.0355,0.04035,0.04565,0.05145,0.0579,0.06495,0.07385,0.08265,0.0918,0.10145,0.1107,0.12265,0.13315,0.14595,0.1591,0.17245,0.1864
0.0,0.00255,0.0054,0.0087,0.01175,0.01465,0.01795,0.0219,0.0262,0.02965,0.0331,0.03645,0.04055,0.0452,0.0501,0.05495,0.05925,0.0648,0.07105,0.0764,0.0835,0.0899,0.09755,0.1072,0.1162,0.1255,0.1357,0.14535,0.15735,0.1693,0.1819,0.1963,0.2083,0.2223,0.23685,0.2534,0.26955,0.28595,0.30085,0.3187,0.33745
0.0,0.0009,0.00205,0.0035,0.0052,0.0065,0.00775,0.00915,0.0119,0.01375,0.01555,0.01805,0.02005,0.02265,0.02545,0.02835,0.03155,0.03515,0.0391,0.0421,0.0462,0.0504,0.05495,0.0607,0.0665,0.0717,0.0784,0.08525,0.094,0.102,0.11045,0.11905,0.1291,0.13965,0.1518,0.16345,0.1766,0.19005,0.2042,0.2186,0.2333
0.0,0.0,0.0001,0.0002,0.00025,0.0008,0.0012,0.00145,0.00225,0.00325,0.0044,0.0056,0.0066,0.00785,0.00935,0.01125,0.01325,0.01555,0.0187,0.0226,0.02585,0.03035,0.03525,0.0401,0.0455,0.05245,0.05925,0.0665,0.0746,0.0837,0.093,0.1042,0.11595,0.1289,0.1428,0.1566,0.1714,0.1874,0.20435,0.21995,0.23835
0.0,0.0002,0.00055,0.00085,0.00105,0.00165,0.002,0.0026,0.00335,0.00415,0.0051,0.0058,0.00705,0.0082,0.0094,0.01085,0.01315,0.0155,0.0182,0.02095,0.0246,0.0274,0.0313,0.0353,0.0403,0.045,0.05065,0.05605,0.06275,0.07015,0.0773,0.0856,0.0938,0.10405,0.1158,0.1268,0.1407,0.1536,0.16785,0.18225,0.19645
0.0,0.0,0.0,0.00015,0.00035,0.00075,0.0012,0.0018,0.00235,0.00345,0.00455,0.00565,0.007,0.0082,0.0101,0.0123,0.0147,0.017,0.0204,0.0238,0.02785,0.03295,0.03835,0.0448,0.0511,0.05815,0.0655,0.0733,0.0821,0.0929,0.1041,0.1157,0.12825,0.143,0.1561,0.17085,0.1854,0.203,0.22185,0.2404,0.26
0.0,0.0012,0.0021,0.00315,0.0043,0.00545,0.00705,0.0087,0.01015,0.0127,0.0149,0.01715,0.01975,0.02235,0.02535,0.0288,0.03205,0.03585,0.0398,0.04445,0.05015,0.05525,0.0611,0.0669,0.0746,0.08225,0.0904,0.09875,0.10875,0.12,0.1308,0.14275,0.15425,0.17045,0.18535,0.20085,0.21745,0.2353,0.2533,0.27125,0.2899
0.0,0.0,0.0,0.0001,0.00015,0.00025,0.0004,0.00065,0.00105,0.0015,0.0018,0.0025,0.00315,0.004,0.005,0.0066,0.00765,0.00925,0.01065,0.01195,0.0144,0.01765,0.02065,0.02445,0.02825,0.0332,0.038,0.04275,0.04895,0.0546,0.0611,0.0678,0.07665,0.0855,0.0947,0.10385,0.1137,0.12545,0.1366,0.1498,0.16335
0.0,0.0,0.0,0.00015,0.00045,0.00075,0.00115,0.00145,0.00185,0.00235,0.00335,0.0044,0.00585,0.00725,0.0092,0.01105,0.01305,0.0158,0.01845,0.02105,0.02475,0.0293,0.0339,0.0393,0.04425,0.05045,0.05775,0.06555,0.0732,0.0823,0.09165,0.10145,0.11295,0.12435,0.1353,0.1497,0.16455,0.1806,0.1965,0.21355,0.23115
0.0,0.0007,0.0018,0.00325,0.0046,0.0062,0.00775,0.00925,0.0104,0.0125,0.015,0.01675,0.01875,0.021,0.0231,0.0248,0.0279,0.0304,0.034,0.03715,0.0415,0.04525,0.04905,0.0542,0.0594,0.06425,0.0707,0.0779,0.08515,0.0932,0.10255,0.11015,0.1198,0.13105,0.1419,0.1542,0.16685,0.18055,0.19335,0.2068,0.2207
0.0,0.0,0.0001,0.0003,0.00055,0.0007,0.0013,0.00165,0.00185,0.0024,0.00315,0.00415,0.00515,0.0064,0.0079,0.0098,0.01125,0.01315,0.01535,0.0184,0.02195,0.0253,0.02885,0.0332,0.0389,0.0443,0.04915,0.0555,0.06215,0.07035,0.0787,0.0876,0.0988,0.1098,0.12255,0.1361,0.1493,0.1608,0.1742,0.1887,0.20445
0.0,0.0,0.0,5e-05,0.00015,0.00025,0.0003,0.0005,0.00075,0.00095,0.0014,0.0021,0.0029,0.00395,0.00445,0.00535,0.0062,0.0074,0.00875,0.0103,0.0118,0.0132,0.0147,0.01735,0.0197,0.0224,0.02565,0.02925,0.0332,0.0378,0.0418,0.04575,0.0505,0.05565,0.0627,0.07005,0.07665,0.08295,0.09085,0.0987,0.1068
0.0,0.00025,0.0008,0.00145,0.0022,0.0032,0.0041,0.0054,0.0068,0.0081,0.00985,0.01205,0.01385,0.01645,0.019,0.0228,0.0262,0.02985,0.03455,0.03945,0.04565,0.05205,0.0588,0.0676,0.07595,0.0857,0.09505,0.1065,0.1169,0.12955,0.14295,0.158,0.1739,0.1902,0.20985,0.2284,0.2465,0.2678,0.28695,0.309,0.33105
0.0,0.0,0.0,0.0002,0.00045,0.0005,0.00085,0.0013,0.0017,0.00215,0.00305,0.004,0.0053,0.00655,0.0076,0.00965,0.0115,0.0135,0.0159,0.01935,0.0234,0.02725,0.0306,0.0349,0.04035,0.04665,0.0538,0.0611,0.06765,0.07595,0.0845,0.09445,0.1048,0.11525,0.1266,0.13935,0.15285,0.168,0.18425,0.1985,0.21505
0.0,0.0,5e-05,0.00015,0.0003,0.00085,0.0017,0.0022,0.003,0.00385,0.00505,0.00665,0.0084,0.01,0.0122,0.01485,0.0174,0.0202,0.0237,0.0275,0.032,0.03705,0.04305,0.0504,0.05755,0.0648,0.07285,0.0816,0.09155,0.10265,0.11415,0.1257,0.1391,0.15385,0.16865,0.1855,0.20185,0.2196,0.2359,0.25505,0.2737
0.0,0.00045,0.00085,0.00115,0.00145,0.00175,0.0021,0.00275,0.0035,0.0045,0.0054,0.0064,0.0078,0.00985,0.0118,0.0134,0.01605,0.018,0.0211,0.0243,0.02755,0.03105,0.0367,0.041,0.04715,0.0529,0.0599,0.06695,0.07515,0.0839,0.0933,0.103,0.11235,0.124,0.13635,0.1489,0.1623,0.17485,0.18785,0.2036,0.21875
0.0,0.0,5e-05,0.0002,0.00035,0.00065,0.00105,0.0016,0.0024,0.0035,0.005,0.00635,0.0082,0.01035,0.0127,0.01535,0.01865,0.0214,0.02595,0.0309,0.03685,0.04235,0.0492,0.0567,0.0651,0.0738,0.0839,0.09475,0.10595,0.1187,0.1327,0.1473,0.16295,0.17965,0.19825,0.21655,0.23605,0.25805,0.27845,0.3003,0.3228
0.0,0.0,0.00015,0.0004,0.00055,0.0008,0.00125,0.0021,0.00265,0.00325,0.0043,0.00565,0.0069,0.0083,0.00965,0.0117,0.01395,0.0164,0.0195,0.02305,0.02635,0.03065,0.03525,0.03955,0.04495,0.05135,0.05765,0.06505,0.07325,0.0843,0.094,0.1048,0.11605,0.128,0.1426,0.1564,0.17205,0.18825,0.20585,0.22195,0.2407
0.0,0.0,5e-05,0.00015,0.00015,0.0003,0.00045,0.0008,0.0014,0.0019,0.0027,0.0032,0.00415,0.0055,0.0069,0.00815,0.01005,0.01155,0.01435,0.01685,0.02,0.02315,0.02655,0.0302,0.0348,0.0394,0.04445,0.0501,0.0555,0.06275,0.06995,0.0775,0.08645,0.09515,0.1051,0.1138,0.1258,0.1368,0.1494,0.1626,0.17695
0.0,0.0,5e-05,0.0002,0.0006,0.00085,0.00135,0.00185,0.0026,0.0036,0.00475,0.00625,0.00765,0.0099,0.0122,0.01485,0.0176,0.02045,0.02385,0.0275,0.03155,0.0369,0.04295,0.04835,0.05565,0.0631,0.0708,0.07935,0.08815,0.09865,0.10995,0.12095,0.13285,0.1455,0.1596,0.1756,0.19195,0.20865,0.225,0.2443,0.2622
0.0,0.00025,0.00045,0.00075,0.00105,0.0015,0.0022,0.00265,0.0034,0.0045,0.0057,0.0069,0.0082,0.01,0.01215,0.0143,0.0174,0.02005,0.02325,0.02685,0.03005,0.03395,0.03835,0.0439,0.04995,0.0562,0.0641,0.07195,0.08025,0.09,0.1006,0.1124,0.125,0.13585,0.14955,0.1622,0.1778,0.1935,0.2109,0.2305,0.2469
0.0,0.0,0.0,0.0001,0.0002,0.00035,0.00085,0.0012,0.0017,0.0024,0.003,0.00365,0.00435,0.0052,0.00635,0.00805,0.00955,0.0114,0.01305,0.0153,0.01755,0.02025,0.0237,0.0272,0.03015,0.0338,0.0377,0.04215,0.0473,0.0522,0.0582,0.06485,0.07305,0.07955,0.0866,0.0953,0.1045,0.1136,0.12265,0.1331,0.1446
0.0,0.0026,0.0054,0.0074,0.0099,0.0127,0.0153,0.01765,0.02035,0.023,0.0259,0.0297,0.0333,0.03735,0.04215,0.0457,0.0513,0.05675,0.06255,0.06855,0.07545,0.0819,0.0892,0.097,0.1062,0.11385,0.12365,0.13355,0.1457,0.15615,0.1683,0.18015,0.1928,0.2074,0.22195,0.23715,0.25335,0.27185,0.28935,0.30795,0.32765
0.0,0.00175,0.00315,0.00435,0.00575,0.0075,0.00935,0.0113,0.01335,0.0151,0.01715,0.01995,0.0224,0.02525,0.0285,0.032,0.03525,0.0397,0.0448,0.04945,0.0553,0.06065,0.06685,0.0722,0.07845,0.08585,0.09315,0.1013,0.11035,0.1209,0.13205,0.14245,0.1528,0.16435,0.17685,0.19,0.2034,0.2174,0.2313,0.2463,0.26335
0.0,0.0,5e-05,0.0002,0.0003,0.0005,0.0007,0.00105,0.0018,0.00245,0.0032,0.00395,0.00455,0.00595,0.0077,0.00895,0.01135,0.01365,0.01625,0.01925,0.02205,0.02535,0.0291,0.03355,0.0392,0.04445,0.0501,0.0562,0.0628,0.06995,0.0773,0.08595,0.0965,0.1068,0.11795,0.13045,0.1439,0.1567,0.1689,0.1848,0.20005
0.0,0.0,0.0001,0.00035,0.0004,0.00075,0.001,0.00165,0.0025,0.0032,0.00425,0.0058,0.00705,0.0088,0.01105,0.01365,0.0161,0.0187,0.0214,0.02545,0.02995,0.0344,0.04005,0.04565,0.0514,0.05815,0.0668,0.0749,0.0841,0.0934,0.1045,0.1155,0.12835,0.1416,0.15575,0.1724,0.1891,0.2063,0.22515,0.24385,0.2633
0.0,0.0005,0.0007,0.00115,0.0014,0.00185,0.0022,0.00265,0.00305,0.00385,0.0051,0.0062,0.00795,0.0092,0.0106,0.01255,0.01475,0.01775,0.0204,0.0232,0.02635,0.03,0.03505,0.0406,0.0456,0.05145,0.05805,0.06405,0.0711,0.0787,0.0875,0.0976,0.10935,0.12095,0.13215,0.14495,0.1577,0.1711,0.18485,0.20055,0.2173
0.0,0.0,5e-05,0.00025,0.00055,0.00085,0.0013,0.0021,0.0029,0.00415,0.0052,0.0072,0.00855,0.01005,0.0122,0.0141,0.01705,0.02045,0.02395,0.0281,0.0329,0.03755,0.04325,0.04955,0.0569,0.06455,0.0728,0.0822,0.09215,0.10355,0.11515,0.1279,0.14155,0.1557,0.1718,0.1869,0.20455,0.22355,0.24375,0.26415,0.28325
0.0,0.00095,0.0022,0.00335,0.00445,0.00585,0.0072,0.0087,0.0103,0.01235,0.0143,0.01635,0.0189,0.02155,0.0248,0.0286,0.03295,0.03695,0.04045,0.0456,0.05015,0.0562,0.0624,0.0687,0.0771,0.08535,0.09425,0.10205,0.11235,0.12465,0.13695,0.14975,0.1634,0.17875,0.19435,0.2088,0.22505,0.24175,0.2598,0.2773,0.29465
0.0,0.0,5e-05,0.0001,0.0002,0.00045,0.00095,0.00115,0.0016,0.0021,0.00275,0.0035,0.0048,0.0058,0.0073,0.0083,0.0101,0.01175,0.0139,0.01735,0.0202,0.0238,0.02675,0.0301,0.03455,0.03905,0.04365,0.05005,0.0574,0.0647,0.0721,0.08075,0.0887,0.0975,0.1083,0.1191,0.131,0.1443,0.1577,0.172,0.1865
0.0,0.00135,0.0027,0.00405,0.0054,0.00655,0.0084,0.0103,0.0123,0.01375,0.01545,0.01765,0.0198,0.02265,0.0255,0.02785,0.03075,0.0333,0.03675,0.0403,0.04345,0.04745,0.0515,0.05645,0.0606,0.06545,0.0709,0.0779,0.08455,0.09095,0.0981,0.10585,0.11365,0.12265,0.13215,0.14255,0.15205,0.1624,0.1736,0.18515,0.19645
0.0,0.0,0.0001,0.0002,0.00045,0.0008,0.00135,0.00195,0.00275,0.00345,0.00465,0.00615,0.00785,0.00935,0.01105,0.01355,0.0158,0.01945,0.02355,0.0278,0.0325,0.03715,0.04185,0.04785,0.05485,0.06305,0.0711,0.0791,0.08885,0.09895,0.11025,0.1225,0.1358,0.15065,0.1655,0.17935,0.19725,0.2152,0.233,0.25005,0.27025
0.0,0.0,5e-05,0.0001,0.00045,0.00075,0.00105,0.0015,0.0019,0.00275,0.0038,0.0047,0.00575,0.0071,0.00885,0.01095,0.0131,0.0156,0.0182,0.02185,0.02465,0.0293,0.03335,0.03865,0.04355,0.04945,0.056,0.06435,0.07225,0.0814,0.0907,0.10045,0.1114,0.1232,0.13585,0.1484,0.163,0.1795,0.19485,0.2107,0.23015
0.0,0.0,5e-05,0.00015,0.00035,0.0004,0.00075,0.0011,0.00185,0.00255,0.0035,0.0048,0.0056,0.0072,0.00905,0.01165,0.01375,0.0169,0.01985,0.0238,0.02805,0.0328,0.0377,0.043,0.04915,0.0561,0.06345,0.07205,0.08035,0.08935,0.1001,0.1117,0.1243,0.13775,0.15065,0.16575,0.18135,0.1976,0.21555,0.2347,0.2548
0.0,0.0,0.0,0.0,0.0001,0.00025,0.00045,0.0009,0.00135,0.0015,0.00185,0.0021,0.0028,0.0037,0.0047,0.00575,0.00685,0.0088,0.01035,0.01205,0.0142,0.01725,0.02015,0.0237,0.02645,0.03025,0.0344,0.03885,0.04495,0.05105,0.05725,0.06435,0.07135,0.08075,0.08915,0.09825,0.1088,0.11965,0.12985,0.1415,0.15295
0.0,0.0,0.0001,0.0003,0.00045,0.0007,0.00095,0.0013,0.0017,0.00225,0.00325,0.00415,0.00515,0.00655,0.00805,0.01035,0.01225,0.01475,0.0173,0.01925,0.0229,0.0262,0.03025,0.03415,0.0391,0.04475,0.0506,0.0573,0.06425,0.0724,0.0819,0.0915,0.1023,0.11245,0.1245,0.13635,0.1495,0.16225,0.17705,0.1913,0.20865
